,Year,Hobbyist,ConvertedComp,Country,EdLevel,Employment,JobSat,OrgSize,UndergradMajor,YearsCodePro,Data scientist or machine learning specialist,Database administrator,Data or business analyst,"Engineer, data"
24969,2019,Yes,35268.0,Poland,Bachelor's degree,Employed full-time,6.0,500 to 999 employees,Computer science,5.0,0,1,0.0,0.0
24970,2019,Yes,31608.0,Georgia,Bachelor's degree,Employed full-time,6.0,"5,000 to 9,999 employees",Another engineering discipline,10.0,0,1,0.0,0.0
24971,2019,Yes,200000.0,United States,Bachelor's degree,Employed full-time,2.0,"10,000 or more employees",Another engineering discipline,3.0,1,0,0.0,0.0
24972,2019,Yes,41244.0,Austria,Bachelor's degree,Employed part-time,8.0,"10,000 or more employees",Computer science,3.0,0,1,0.0,0.0
24973,2019,No,26169.0,United Kingdom,Bachelor's degree,Employed full-time,6.0,10 to 19 employees,Computer science,1.0,0,1,0.0,0.0
24974,2019,Yes,54996.0,Luxembourg,Doctoral degree,Employed full-time,8.0,2 to 9 employees,Computer science,10.0,1,0,1.0,0.0
24975,2019,Yes,55454.0,Ireland,Some college/university study without earning a bachelor's degree,Employed full-time,5.0,"5,000 to 9,999 employees",Natural science,2.0,0,0,1.0,0.0
24976,2019,Yes,45830.0,France,Master's degree,Employed full-time,5.0,100 to 499 employees,Computer science,7.0,0,1,0.0,0.0
24977,2019,No,32064.0,Poland,Bachelor's degree,Employed full-time,6.0,2 to 9 employees,Computer science,3.0,0,0,1.0,1.0
24978,2019,Yes,19668.0,Brazil,Some college/university study without earning a bachelor's degree,Employed full-time,6.0,100 to 499 employees,Computer science,7.0,0,0,1.0,0.0
24979,2019,Yes,80000.0,United States,Bachelor's degree,Employed full-time,8.0,20 to 99 employees,Another engineering discipline,11.0,0,1,0.0,0.0
24980,2019,Yes,5244.0,Brazil,Bachelor's degree,Employed part-time,4.0,20 to 99 employees,Another engineering discipline,5.0,1,0,0.0,1.0
24981,2019,Yes,25206.0,Spain,Some college/university study without earning a bachelor's degree,Employed full-time,8.0,100 to 499 employees,Computer science,6.0,0,0,1.0,0.0
24982,2019,Yes,40092.0,Czech Republic,Master's degree,Employed full-time,8.0,"1,000 to 4,999 employees",Another engineering discipline,10.0,0,1,0.0,0.0
24983,2019,No,114597.0,Australia,Bachelor's degree,Employed full-time,8.0,"10,000 or more employees",Computer science,6.0,0,0,0.0,1.0
24985,2019,Yes,57287.0,Spain,Bachelor's degree,Employed full-time,5.0,"10,000 or more employees",Natural science,3.0,0,1,0.0,0.0
24986,2019,Yes,63000.0,United States,Some college/university study without earning a bachelor's degree,Employed full-time,8.0,100 to 499 employees,Computer science,3.0,1,0,1.0,0.0
24987,2019,Yes,18384.0,Argentina,Some college/university study without earning a bachelor's degree,Employed full-time,6.0,500 to 999 employees,Information systems,4.0,0,1,0.0,0.0
24988,2019,Yes,102000.0,United States,Bachelor's degree,Employed full-time,6.0,20 to 99 employees,Computer science,7.0,0,1,0.0,0.0
24989,2019,Yes,4812.0,Indonesia,Some college/university study without earning a bachelor's degree,Employed full-time,4.0,100 to 499 employees,Business,2.0,0,0,1.0,0.0
24990,2019,Yes,45797.0,United Kingdom,Bachelor's degree,Employed full-time,8.0,20 to 99 employees,Computer science,2.0,0,1,0.0,0.0
24991,2019,No,27492.0,France,Bachelor's degree,Employed full-time,5.0,"10,000 or more employees",Information systems,4.0,0,1,0.0,0.0
24994,2019,Yes,57744.0,Germany,Master's degree,Employed full-time,6.0,"1,000 to 4,999 employees",Computer science,1.0,1,0,0.0,0.0
24995,2019,No,115000.0,United States,Master's degree,Employed full-time,6.0,500 to 999 employees,Social science,10.0,0,1,0.0,1.0
24996,2019,Yes,88871.0,Norway,Bachelor's degree,Employed full-time,6.0,20 to 99 employees,Computer science,15.0,1,0,0.0,0.0
24997,2019,Yes,85500.0,United States,Some college/university study without earning a bachelor's degree,Employed full-time,5.0,20 to 99 employees,Computer science,11.0,0,1,0.0,0.0
24998,2019,No,11604.0,Sri Lanka,Bachelor's degree,Employed full-time,4.0,100 to 499 employees,Computer science,3.0,0,0,0.0,1.0
24999,2019,Yes,88223.0,Germany,Master's degree,Employed full-time,6.0,"10,000 or more employees",Computer science,11.0,0,0,0.0,1.0
25000,2019,Yes,26124.0,Austria,Some college/university study without earning a bachelor's degree,Employed full-time,6.0,10 to 19 employees,Computer science,1.0,0,1,0.0,0.0
25001,2019,Yes,4920.0,Brazil,Some college/university study without earning a bachelor's degree,Employed full-time,8.0,10 to 19 employees,Information systems,3.0,0,0,1.0,0.0
25002,2019,No,3276.0,Brazil,Bachelor's degree,"Independent contractor, freelancer, or self-employed",6.0,"Just me - I am a freelancer, sole proprietor, etc.",Social science,1.0,1,0,1.0,0.0
25003,2019,Yes,51559.0,Germany,Bachelor's degree,Employed full-time,6.0,100 to 499 employees,Computer science,1.0,0,1,0.0,0.0
25004,2019,Yes,170000.0,United States,Master's degree,Employed full-time,8.0,"1,000 to 4,999 employees",Computer science,27.0,0,0,1.0,0.0
25005,2019,Yes,76992.0,Germany,Master's degree,Employed full-time,4.0,100 to 499 employees,Computer science,18.0,0,1,0.0,0.0
25006,2019,Yes,70000.0,United States,Master's degree,Employed full-time,4.0,"1,000 to 4,999 employees",Another engineering discipline,5.0,0,1,1.0,1.0
25007,2019,Yes,43513.0,Canada,Professional degree,Employed full-time,2.0,10 to 19 employees,Computer science,9.0,0,1,1.0,0.0
25009,2019,No,100000.0,United States,Bachelor's degree,Employed full-time,5.0,2 to 9 employees,Business,3.0,0,0,0.0,1.0
25011,2019,Yes,39254.0,United Kingdom,Master's degree,Employed full-time,5.0,100 to 499 employees,Business,2.0,0,0,1.0,0.0
25012,2019,Yes,80000.0,United States,Bachelor's degree,Employed full-time,8.0,100 to 499 employees,Business,8.0,0,0,1.0,0.0
25013,2019,Yes,23160.0,Guatemala,Some college/university study without earning a bachelor's degree,"Independent contractor, freelancer, or self-employed",8.0,"Just me - I am a freelancer, sole proprietor, etc.",Computer science,21.0,0,1,0.0,0.0
25014,2019,Yes,16150.0,United Kingdom,Associate degree,Employed full-time,6.0,20 to 99 employees,Computer science,2.0,0,1,0.0,0.0
25015,2019,Yes,100000.0,United States,Bachelor's degree,Employed full-time,5.0,100 to 499 employees,Humanities,10.0,0,1,1.0,0.0
25016,2019,Yes,250000.0,United States,Master's degree,Employed full-time,4.0,2 to 9 employees,Another engineering discipline,7.0,0,0,0.0,1.0
25018,2019,Yes,45830.0,Germany,Associate degree,Employed full-time,6.0,20 to 99 employees,Computer science,4.0,0,1,0.0,0.0
25020,2019,Yes,1.0,Spain,Master's degree,Employed full-time,4.0,"10,000 or more employees",Another engineering discipline,15.0,1,0,1.0,1.0
25021,2019,Yes,97962.0,New Zealand,Bachelor's degree,Employed full-time,4.0,100 to 499 employees,Natural science,22.0,1,1,1.0,1.0
25022,2019,Yes,90000.0,United States,Some college/university study without earning a bachelor's degree,Employed full-time,4.0,20 to 99 employees,Computer science,8.0,0,1,0.0,0.0
25023,2019,No,75000.0,United States,Bachelor's degree,Employed full-time,8.0,100 to 499 employees,Computer science,1.0,0,1,0.0,0.0
25024,2019,Yes,40101.0,Netherlands,Bachelor's degree,Employed full-time,5.0,20 to 99 employees,Computer science,8.0,0,1,1.0,0.0
25025,2019,Yes,200000.0,United States,Bachelor's degree,Employed full-time,8.0,"10,000 or more employees",Computer science,1.0,0,1,0.0,0.0
25026,2019,Yes,3024.0,India,Bachelor's degree,Employed full-time,5.0,20 to 99 employees,Computer science,2.0,0,1,0.0,0.0
25027,2019,Yes,2400.0,Ghana,Bachelor's degree,Employed full-time,4.0,2 to 9 employees,Computer science,5.0,0,1,0.0,0.0
25028,2019,Yes,130000.0,United States,Bachelor's degree,Employed full-time,8.0,20 to 99 employees,Computer science,8.0,0,1,0.0,0.0
25029,2019,No,51000.0,United States,Bachelor's degree,Employed full-time,4.0,20 to 99 employees,Another engineering discipline,1.0,0,0,0.0,1.0
25030,2019,Yes,3864.0,India,Master's degree,Employed full-time,5.0,100 to 499 employees,Computer science,3.0,0,1,0.0,0.0
25031,2019,Yes,75794.0,Australia,Master's degree,Employed full-time,6.0,"10,000 or more employees",Natural science,3.0,0,0,0.0,1.0
25032,2019,Yes,65424.0,United Kingdom,Bachelor's degree,Employed full-time,8.0,100 to 499 employees,Computer science,12.0,0,1,0.0,0.0
25033,2019,Yes,34368.0,Netherlands,Master's degree,Employed full-time,6.0,10 to 19 employees,Natural science,1.0,1,0,0.0,0.0
25034,2019,Yes,19416.0,Colombia,Bachelor's degree,Employed full-time,8.0,500 to 999 employees,Information systems,1.0,0,0,0.0,1.0
25037,2019,Yes,45372.0,Austria,Master's degree,Employed full-time,5.0,500 to 999 employees,Computer science,18.0,0,1,0.0,1.0
25038,2019,Yes,39254.0,United Kingdom,Bachelor's degree,Employed full-time,6.0,20 to 99 employees,Natural science,5.0,1,0,0.0,0.0
25039,2019,Yes,38352.0,Japan,Bachelor's degree,Employed full-time,4.0,20 to 99 employees,Computer science,3.0,1,0,1.0,1.0
25040,2019,Yes,85000.0,United States,Master's degree,Employed full-time,4.0,20 to 99 employees,Another engineering discipline,5.0,1,1,1.0,1.0
25041,2019,Yes,12420.0,India,Associate degree,Employed full-time,8.0,20 to 99 employees,Computer science,4.0,0,1,0.0,0.0
25042,2019,Yes,8472.0,Serbia,Bachelor's degree,Employed full-time,2.0,500 to 999 employees,Another engineering discipline,1.0,0,1,1.0,1.0
25043,2019,No,150000.0,United States,Master's degree,Employed full-time,8.0,10 to 19 employees,Humanities,20.0,0,1,0.0,0.0
25044,2019,No,91660.0,Germany,Master's degree,Employed full-time,6.0,"10,000 or more employees",Computer science,30.0,0,0,1.0,0.0
25045,2019,Yes,38952.0,Ukraine,Master's degree,"Independent contractor, freelancer, or self-employed",5.0,2 to 9 employees,Computer science,10.0,0,1,0.0,0.0
25046,2019,Yes,27498.0,Slovakia,Master's degree,Employed full-time,8.0,"10,000 or more employees",Fine arts or performing arts,1.0,0,0,0.0,1.0
25047,2019,Yes,44688.0,Belgium,Some college/university study without earning a bachelor's degree,Employed full-time,6.0,10 to 19 employees,Computer science,11.0,0,1,0.0,0.0
25049,2019,Yes,100000.0,United States,Bachelor's degree,"Independent contractor, freelancer, or self-employed",8.0,10 to 19 employees,Computer science,5.0,0,1,0.0,0.0
25050,2019,Yes,60242.0,Romania,Bachelor's degree,Employed full-time,8.0,"5,000 to 9,999 employees",Computer science,12.0,0,1,0.0,0.0
25051,2019,Yes,93000.0,United States,Associate degree,Employed full-time,6.0,"5,000 to 9,999 employees",Computer science,8.0,0,0,1.0,0.0
25052,2019,Yes,61872.0,Netherlands,Bachelor's degree,Employed full-time,8.0,20 to 99 employees,Another engineering discipline,12.0,0,0,0.0,1.0
25053,2019,Yes,12204.0,Algeria,Master's degree,Employed full-time,5.0,"5,000 to 9,999 employees",Information systems,4.0,0,0,0.0,1.0
25054,2019,Yes,51559.0,France,Master's degree,Employed full-time,5.0,20 to 99 employees,Computer science,6.0,0,0,0.0,1.0
25055,2019,Yes,48096.0,Poland,Master's degree,Employed full-time,8.0,"10,000 or more employees",Information systems,10.0,0,0,0.0,1.0
25056,2019,Yes,20844.0,Poland,Bachelor's degree,Employed full-time,5.0,"10,000 or more employees",Computer science,4.0,0,1,0.0,0.0
25057,2019,No,59652.0,Sweden,Master's degree,Employed full-time,6.0,100 to 499 employees,Computer science,4.0,0,0,0.0,1.0
25058,2019,Yes,100000.0,United States,Master's degree,"Independent contractor, freelancer, or self-employed",6.0,2 to 9 employees,Computer science,30.0,0,1,1.0,0.0
25059,2019,Yes,28416.0,Russian Federation,Bachelor's degree,Employed full-time,6.0,"1,000 to 4,999 employees",Information systems,11.0,0,0,1.0,0.0
25060,2019,Yes,104678.0,United Kingdom,Bachelor's degree,Employed full-time,8.0,20 to 99 employees,Information systems,10.0,0,1,1.0,0.0
25061,2019,No,11124.0,Croatia,Bachelor's degree,Employed full-time,6.0,2 to 9 employees,Web development or web design,3.0,0,1,0.0,0.0
25062,2019,Yes,768.0,Iran,Bachelor's degree,Employed full-time,5.0,"10,000 or more employees",Computer science,4.0,1,0,0.0,0.0
25063,2019,No,51891.0,China,Master's degree,Employed full-time,4.0,"10,000 or more employees",Mathematics or statistics,5.0,1,0,0.0,0.0
25064,2019,Yes,52339.0,United Kingdom,Master's degree,Employed full-time,5.0,20 to 99 employees,Computer science,10.0,0,1,0.0,1.0
25065,2019,Yes,155000.0,United States,Bachelor's degree,Employed full-time,6.0,100 to 499 employees,Another engineering discipline,19.0,1,0,0.0,1.0
25066,2019,Yes,13992.0,India,Bachelor's degree,Employed full-time,6.0,20 to 99 employees,Another engineering discipline,5.0,0,0,0.0,1.0
25067,2019,Yes,40101.0,France,Master's degree,Employed full-time,8.0,10 to 19 employees,Another engineering discipline,3.0,0,0,0.0,1.0
25068,2019,No,67507.0,Australia,Bachelor's degree,Employed full-time,6.0,20 to 99 employees,Computer science,5.0,0,0,0.0,1.0
25069,2019,Yes,5135.0,India,Bachelor's degree,Employed full-time,8.0,100 to 499 employees,Computer science,1.0,0,0,0.0,1.0
25070,2019,No,120000.0,United States,Master's degree,Employed full-time,6.0,"5,000 to 9,999 employees",Another engineering discipline,10.0,0,1,0.0,1.0
25071,2019,Yes,72522.0,Canada,Some college/university study without earning a bachelor's degree,Employed full-time,2.0,20 to 99 employees,Computer science,30.0,0,1,0.0,0.0
25072,2019,Yes,47724.0,Sweden,Some college/university study without earning a bachelor's degree,Employed full-time,8.0,10 to 19 employees,Web development or web design,9.0,0,1,0.0,0.0
25073,2019,No,36531.0,Japan,Bachelor's degree,Employed full-time,5.0,"10,000 or more employees",Another engineering discipline,2.0,0,0,0.0,1.0
25074,2019,Yes,160000.0,United States,Bachelor's degree,Employed full-time,8.0,500 to 999 employees,Computer science,13.0,0,1,0.0,0.0
25075,2019,Yes,80000.0,United States,Bachelor's degree,Employed full-time,6.0,100 to 499 employees,Computer science,13.0,0,1,0.0,0.0
25076,2019,Yes,117763.0,United Kingdom,Master's degree,Employed full-time,6.0,"10,000 or more employees",Computer science,10.0,0,0,0.0,1.0
25077,2019,Yes,44000.0,Japan,Some college/university study without earning a bachelor's degree,Employed full-time,6.0,20 to 99 employees,Computer science,1.0,0,1,1.0,1.0
25078,2019,Yes,63016.0,France,Doctoral degree,Employed full-time,6.0,20 to 99 employees,Natural science,9.0,1,0,0.0,0.0
25079,2019,Yes,133464.0,United Kingdom,Bachelor's degree,Employed full-time,4.0,"10,000 or more employees",Information systems,22.0,0,1,0.0,0.0
25080,2019,Yes,24228.0,Argentina,Some college/university study without earning a bachelor's degree,Employed full-time,5.0,"10,000 or more employees",Computer science,12.0,0,1,0.0,0.0
25081,2019,Yes,56264.0,United Kingdom,Some college/university study without earning a bachelor's degree,Employed full-time,6.0,"1,000 to 4,999 employees",Social science,6.0,0,1,0.0,0.0
25082,2019,Yes,100000.0,United States,Some college/university study without earning a bachelor's degree,Employed full-time,6.0,100 to 499 employees,Web development or web design,6.0,0,1,0.0,0.0
25083,2019,Yes,230000.0,United States,Doctoral degree,Employed full-time,8.0,"10,000 or more employees",Computer science,30.0,0,1,1.0,1.0
25084,2019,Yes,3526.0,Jordan,Master's degree,Employed full-time,2.0,20 to 99 employees,Information systems,11.0,0,1,1.0,0.0
25086,2019,Yes,39876.0,Netherlands,Bachelor's degree,Employed full-time,4.0,2 to 9 employees,Natural science,1.0,0,1,0.0,0.0
25087,2019,No,55920.0,Russian Federation,Bachelor's degree,Employed full-time,8.0,20 to 99 employees,Information systems,13.0,0,0,1.0,0.0
25088,2019,Yes,83972.0,Canada,Bachelor's degree,Employed full-time,8.0,"10,000 or more employees",Computer science,1.0,0,0,0.0,1.0
25089,2019,Yes,57287.0,Germany,Master's degree,Employed full-time,8.0,"10,000 or more employees",Mathematics or statistics,5.0,1,0,1.0,0.0
25090,2019,Yes,75000.0,United States,Associate degree,Employed full-time,8.0,"1,000 to 4,999 employees",Computer science,2.0,1,0,0.0,0.0
25091,2019,No,130554.0,Australia,Some college/university study without earning a bachelor's degree,Employed full-time,4.0,20 to 99 employees,Natural science,10.0,0,1,1.0,0.0
25092,2019,Yes,125000.0,United States,Bachelor's degree,Employed full-time,6.0,"10,000 or more employees",Natural science,25.0,1,1,1.0,1.0
25093,2019,Yes,26724.0,Czech Republic,Some college/university study without earning a bachelor's degree,Employed full-time,8.0,2 to 9 employees,Computer science,4.0,0,1,0.0,0.0
25094,2019,Yes,54996.0,Latvia,Some college/university study without earning a bachelor's degree,Employed full-time,8.0,100 to 499 employees,Information systems,3.0,0,1,0.0,0.0
25095,2019,No,33384.0,Croatia,Master's degree,Employed full-time,8.0,20 to 99 employees,Computer science,3.0,1,0,0.0,0.0
25096,2019,Yes,32826.0,Canada,Bachelor's degree,Employed full-time,5.0,20 to 99 employees,Computer science,2.0,1,1,1.0,0.0
25097,2019,Yes,120000.0,United States,Master's degree,Employed full-time,6.0,20 to 99 employees,Computer science,20.0,0,1,0.0,1.0
25098,2019,Yes,57287.0,Italy,Master's degree,Employed part-time,4.0,100 to 499 employees,Computer science,18.0,0,0,1.0,0.0
25099,2019,Yes,83508.0,Sweden,Master's degree,Employed full-time,6.0,500 to 999 employees,Natural science,5.0,0,0,1.0,0.0
25100,2019,Yes,39647.0,United Kingdom,Master's degree,Employed full-time,5.0,100 to 499 employees,Computer science,3.0,0,0,1.0,0.0
25101,2019,Yes,70658.0,United Kingdom,Master's degree,"Independent contractor, freelancer, or self-employed",6.0,"Just me - I am a freelancer, sole proprietor, etc.",Natural science,3.0,1,0,0.0,0.0
25102,2019,Yes,28272.0,Mexico,Bachelor's degree,Employed full-time,8.0,"1,000 to 4,999 employees",Another engineering discipline,7.0,0,1,0.0,1.0
25103,2019,Yes,103117.0,Netherlands,Master's degree,"Independent contractor, freelancer, or self-employed",6.0,20 to 99 employees,Computer science,13.0,0,0,0.0,1.0
25104,2019,Yes,72000.0,United States,Master's degree,Employed full-time,4.0,20 to 99 employees,Computer science,5.0,0,0,1.0,1.0
25105,2019,Yes,104678.0,United Kingdom,Bachelor's degree,Employed full-time,8.0,"10,000 or more employees",Natural science,3.0,1,0,0.0,0.0
